"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","POL","Poland","2019","2019",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2017","2017",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2018","2018",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2019","2019",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2020","2020",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CHE","Switzerland","2012","2012",27.9,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CHE","Switzerland","2017","2017",28.5,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2017","2017",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2018","2018",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2019","2019",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2010","2010",80.6,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2011","2011",80,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2012","2012",80.3,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2013","2013",82.9,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2014","2014",83.9,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2015","2015",83.4,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2016","2016",83.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2017","2017",83.2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2018","2018",84.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2010","2010",2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2011","2011",2.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2012","2012",2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2013","2013",2.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2014","2014",6,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2015","2015",15.6,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2016","2016",11.9,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2017","2017",10.4,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2018","2018",11.5,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2019","2019",12.3,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2020","2020",13.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2010","2010",22.3,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2011","2011",23.4,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2012","2012",23.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2013","2013",24.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2014","2014",25.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2015","2015",26,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2016","2016",25.3,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2017","2017",24.4,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2018","2018",24.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2019","2019",24.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","BRA","Brazil","2020","2020",24.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ZAF","South Africa","2010","2010",16.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ZAF","South Africa","2011","2011",16.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ZAF","South Africa","2012","2012",16.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ZAF","South Africa","2013","2013",16.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ZAF","South Africa","2014","2014",16.3,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ZAF","South Africa","2015","2015",15.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ZAF","South Africa","2016","2016",15.7,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ZAF","South Africa","2017","2017",15.1,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ZAF","South Africa","2018","2018",15.4,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2010","2010",98.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2012","2012",99.8,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2013","2013",99.2,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2014","2014",99.9,"B","Break"
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2015","2015",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2016","2016",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2017","2017",99.7,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2018","2018",99.6,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2019","2019",99.1,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","RUS","Russia","2020","2020",99.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2011","2011",11.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2012","2012",11.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2013","2013",11.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2014","2014",11.3,"B","Break"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2015","2015",10.4,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2016","2016",7,"B","Break"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2017","2017",7.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2018","2018",8.4,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2019","2019",9.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","RUS","Russia","2020","2020",6.7,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","COL","Colombia","2010","2010",93.6,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","COL","Colombia","2011","2011",96.4,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","COL","Colombia","2012","2012",96.4,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","COL","Colombia","2013","2013",96,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","COL","Colombia","2014","2014",96.6,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","COL","Colombia","2015","2015",97.6,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","COL","Colombia","2016","2016",95.7,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","COL","Colombia","2017","2017",94.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","COL","Colombia","2018","2018",94.7,,
